file,x1,y1,x2,y2,class,kpx1,kpy1,kpx2,kpy2,kpx3,kpy3,kpx4,kpy4,kpx5,kpy5,kpx6,kpy6,kpx7,kpy7,kpx8,kpy8,kpx9,kpy9,kpx10,kpy10,kpx11,kpy11,kpx12,kpy12,kpx13,kpy13,kpx14,kpy14,kpx15,kpy15,kpx16,kpy16,kpx17,kpy17,kpx18,kpy18,kpx19,kpy19,kpx20,kpy20,kpx21,kpy21
../data/II/008389.jpg,424,460,465,489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/001440.jpg,143,16,370,295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000946.jpg,378,38,483,203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/001376.jpg,138.0,97.0,215.0,174.0,1.0,20.626409017710017,14.718196457329995,26.987117552330005,15.735909822869985,33.60225442833999,17.38969404187,44.64576721191003,19.279052734380002,50.90338164251,18.28019323671002,56.75523349436,19.043478260870003,21.38969404187,24.00483091786998,31.948470209339973,24.785829307569998,44.79710144928001,26.80354267311,54.21095008051998,27.83896940418998,30.294685990339985,37.10789049918998,38.38984680176003,40.68139648438,45.814814814810035,39.01610305957999,38.436392914650014,46.79388083736001,38.181964573269994,49.719806763289995,37.80032206119,52.51851851851998,26.85990338164001,23.87761674718,49.631239935589974,26.694041867950006,40.72624798711999,35.72624798711999,26.85990338164001,49.95652173913001,44.83409118652,51.34091186523
../data/I/003775.jpg,252,101,275,126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/009362.jpg,404.0,128.0,502.0,229.0,1.0,22.173340000000053,28.080002000000007,30.320007000000032,24.476668999999987,39.25,24.94667100000001,53.82000700000003,22.910004000000015,62.906676999999945,20.403336000000024,72.77667199999996,22.440001999999993,29.219001610309988,34.86795491142999,39.92753623187997,33.950080515300016,56.90821256039004,32.267310789050015,69.14653784219001,30.431561996780005,40.53945249597001,51.38969404187,48.34138486312003,52.61352657005,57.82608695651999,50.31884057971001,49.71819645733001,62.404186795490006,50.17713365539004,66.68760064411998,50.330112721419994,70.35909822866,33.96135265699996,34.10305958132,62.87439613526999,31.04347826086999,47.576489533009976,47.259259259260034,39.62157809984001,66.22866344605,62.87439613526999,63.780998389689984
../data/I/000459.jpg,1077.0,601.0,1208.0,732.0,1.0,35.15942028990003,33.212560386470045,44.628019323699846,30.845410628019977,54.57004830920005,32.50241545894005,73.86059570309999,32.31225585938,84.15942028990003,30.37198067632994,93.15458937199992,32.02898550725001,38.47342995169993,41.734299516909914,51.256038647299874,41.734299516909914,77.05797101450003,41.734299516909914,90.07729468599996,41.26086956521999,52.30917874399984,65.16908212559997,65.09178743960001,68.00966183574997,76.69082125600016,64.45893719806998,66.87922705310007,81.26570048309009,67.3526570048,87.18357487923004,67.58937198069998,93.57487922705002,45.574879227100155,41.49758454105995,83.92270531400004,41.26086956521999,64.38164251210014,61.61835748791998,50.78260869569999,86.47342995169004,81.5555555556,86.0
../data/I/005655.jpg,336,105,582,374,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/009669.jpg,122.0,151.0,411.0,440.0,1.0,52.33977455716999,83.80676328502003,78.366669,67.786667,115.9307568438,64.15136876006,174.89694041867995,60.68276972625,200.08667000000003,62.416672000000034,222.76001000000002,71.366669,70.61000100000001,98.81333900000001,111.18333399999997,95.83000200000001,170.85024154589001,88.85346215781001,208.440002,90.46000699999999,114.16667200000003,145.95001200000002,148.88244766506,152.44444444444002,178.3655394525,139.72624798712002,151.19484702093,177.30273752013,152.35104669887,190.59903381643,152.35104669887,203.89533011272005,90.30000299999998,95.233337,187.03703703703997,89.43156199677998,147.72624798712002,128.74235104669998,106.10305958132003,192.9114331723,189.34943639290998,188.28663446054998
../data/II/007883.jpg,328.0,302.0,365.0,339.0,1.0,16.40579710144999,8.66666666667004,16.84057971013999,8.521739130429978,17.130434782609996,8.449275362320009,17.85507246377,8.231884057970035,19.521739130429978,7.362318840579974,22.34782608695997,7.072463768120031,17.565217391299996,12.14492753623,18.362318840579974,11.92753623187997,18.797101449280035,11.92753623187997,21.115942028990048,10.623188405800022,16.188405797100017,17.869565217390004,18.362318840579974,19.173913043480013,19.884057971009952,17.507246376809974,18.942028985510035,22.579710144929948,19.15942028986001,24.101449275359982,19.59420289855001,25.478260869570022,17.92753623187997,12.0,19.59420289855001,11.34782608695997,16.623188405800022,17.362318840579974,19.666666666669983,23.88405797101001,21.115942028990048,23.956521739129983
../data/I/003229.jpg,44,208,142,287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/004335.jpg,273,240,461,507,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000958.jpg,44,43,365,292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/008391.jpg,507,106,549,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/009901.jpg,16.0,63.0,144.0,191.0,1.0,34.410628019323994,28.497584541063006,47.164251207728995,27.434782608695997,57.579710144928,30.410628019323994,72.033816425121,31.685990338164004,82.44927536231899,29.985507246376997,92.43961352657,32.536231884058,40.149758454106,39.125603864729996,54.603864734300004,39.55072463767999,74.371980676329,41.25120772946998,88.40096618357,41.888888888889994,51.202898550724996,64.84541062802,63.31884057971,68.45893719807,73.52173913043501,66.12077294686,62.68115942029,76.74879227053,62.68115942029,83.76328502415001,62.893719806763,90.99033816425,48.227053140097,39.33816425121,82.23671497584499,41.46376811594,65.869565217391,60.594202898549995,46.874794006348,82.74295043945,73.94685990338199,82.91304347826
../data/I/000090.jpg,241,4,465,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/008219.jpg,157,404,259,602,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000749.jpg,243,347,306,386,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/010086.jpg,282.0,218.0,347.0,283.0,1.0,14.854614257809999,17.78402709961003,20.91616821289,15.387603759770002,27.682525634770002,15.24664306641003,36.56338500977,15.24664306641003,42.06106567383,14.40084838867,47.98162841797,15.528564453130002,19.305958132050023,21.54750402575999,26.96457326892005,21.173913043479985,38.45249597423998,20.987117552329977,46.111111111110006,20.70692431562,26.83673095703,33.2903137207,33.22222222222001,34.52979066022999,39.10628019323997,33.03542673107998,32.75523349436003,40.69404186794998,32.848631239940005,42.842190016100005,32.848631239940005,44.71014492754,23.135265700479977,21.173913043479985,42.09500805152999,20.61352657005,33.03924560547,30.752914428710028,24.62962962962996,43.40257648952996,42.28180354267005,42.56199677938997
../data/I/002392.jpg,253.0,119.0,555.0,424.0,1.0,49.37072753906,169.84808349609,64.53182983398,140.32382202148,88.07141113281,113.19342041016003,127.96905517577994,76.88656616211003,143.52917480469,48.55923461914,159.88717651367006,34.99404907227,85.67758178711,160.67163085938,114.0048828125,134.7381439209,154.70050048827994,92.84561157227,172.65441894531,67.31112670898,156.29638671875,154.28796386719,177.84112548827994,135.93507385253997,191.80529785156,113.59239196777,194.63123993559003,149.41867954910998,212.26409017712996,167.05152979066003,234.59903381643,182.33333333332996,100.83868408202994,145.11151123047,163.07897949219,76.4875793457,167.86669921875,115.58728027343997,171.05853271484,208.54879760742,228.11215209961,145.11151123047
../data/II/004037.jpg,275,326,475,610,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/004761.jpg,506,227,615,282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/009399.jpg,502,372,628,439,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/004576.jpg,448,630,596,853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/004686.jpg,357,363,418,440,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/010164.jpg,272,63,329,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/005055.jpg,114,126,214,316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/007404.jpg,31,45,291,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/004962.jpg,413,261,582,409,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/005294.jpg,160,644,276,718,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000912.jpg,688,341,845,643,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/010320.jpg,5.0,174.0,403.0,572.0,1.0,90.911407470703,108.80841064453,126.72448730469,95.66589355469,162.93020629883,99.39761352539,223.93078613281003,91.34262084961,253.82806396484,79.3757019043,281.44836425781,81.73696899413997,111.12390136719,131.52624511719,157.54428341385,136.8615136876,224.55233494363998,128.23671497584996,269.00322061192,112.31400966183998,172.14009661836002,209.17713365539004,208.62962962963002,215.14814814815003,233.17713365538998,197.23510466989,209.29307568438,247.65700483092002,211.28341384862998,260.92592592592996,211.94685990338002,273.53140096617994,134.32367149758002,130.89049919485,247.10950080515,116.29468599033999,211.28341384862998,199.22544283414004,163.3684387207,259.70458984375,242.62274169922,245.58795166016
../data/I/001715.jpg,631,545,641,560,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000571.jpg,92,298,529,542,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/006121.jpg,280,480,450,618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/001841.jpg,264,105,345,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000079.jpg,19.0,66.0,192.0,236.0,1.0,45.037037037036995,37.18518518519001,58.777777777778,34.59259259259001,73.555555555556,40.03703703704001,97.40740740741,40.55555555555999,118.92592592593002,38.22222222222,138.88888888889,44.185185185189994,50.481481481481,49.62962962963002,72.518518518519,54.814814814810006,101.961352657,56.724637681160004,125.8309178744,56.135265700480005,63.962962962963005,82.2962962963,80.44927536231899,93.26570048308997,101.961352657,89.72946859902999,81.62801932366999,104.46376811593998,81.62801932366999,112.42028985507,81.62801932366999,120.37681159419998,62.21734619140601,49.71125030518,113.45410628018999,54.66183574879,80.15458937198099,84.42512077295001,60.851851851852004,103.81481481481,107.0,110.2962962963
../data/II/007145.jpg,384,251,576,384,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/004784.jpg,9,7,229,267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/004970.jpg,386,627,408,638,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/002392.jpg,523,87,651,169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/009577.jpg,141,460,305,637,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/007584.jpg,208,132,403,313,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/008904.jpg,196,277,249,308,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000378.jpg,124,432,434,835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/002696.jpg,306,693,360,729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000293.jpg,1407,899,1493,1026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/003243.jpg,77,182,194,264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000090.jpg,430,242,486,297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/008503.jpg,127.0,265.0,234.0,372.0,1.0,21.442123413089973,28.752532958979998,33.13777160645,24.632720947270002,45.239935587760016,24.933977455720026,63.7037037037,25.24959742351001,72.38325281804,23.35587761674998,79.3268921095,24.77616747182003,27.4278717041,34.63272094727,42.872785829310004,35.82286634461002,64.49275362319,35.19162640901999,75.06602254428,33.29790660225001,44.135265700480005,55.23349436392999,56.27694702148,60.24954223633,66.07085346215999,53.81320450886,55.33977455716999,64.85990338163998,54.86634460548001,70.85668276973001,54.23510466988998,78.74718196457002,36.08695652174001,34.08695652173998,70.17391304347998,33.61352657005,57.864734299519995,54.44444444444002,33.719806763289995,66.91143317230001,66.54428341385,64.07085346216002
../data/II/007361.jpg,505.0,16.0,567.0,81.0,1.0,19.521739130429978,10.942028985507001,23.66666666667004,12.260869565217,28.0,14.333333333333002,37.420289855069996,17.536231884057997,44.22222222222001,18.0,50.22222222222001,20.555555555556005,21.594202898550066,16.971014492754,26.869565217390004,18.855072463768003,38.55072463767999,23.376811594202998,45.49275362318997,25.452495974235,23.77777777777999,32.0,27.623188405799965,36.0,35.0,35.0,26.869565217390004,39.014492753622996,26.175523349440027,41.085346215781,25.465378421900027,43.768115942029,24.231884057970092,18.101449275362,42.152979066020066,24.470209339774996,28.00805152979001,32.524959742351,21.756843800320098,38.323671497585,34.57568359375,42.904132843018
../data/I/002612.jpg,195,333,321,489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/008774.jpg,118.0,49.0,282.0,213.0,1.0,44.74333200000001,45.643333,54.869565217389976,38.161030595813,68.95974235104998,35.342995169082,93.47665056361001,33.933977455717,110.10305958132003,35.061191626409,122.78421900160998,40.697262479871,48.106280193239996,55.35104669886999,68.11433172303,53.37842190015999,95.73107890499,53.09661835749,116.86634460547995,54.22383252818001,65.01449275362,78.45893719806999,80.23188405797,83.53140096618,96.57648953301003,81.55877616747,79.95008051529999,99.0305958132,79.95008051529999,108.33011272142,79.78333999999998,117.183334,57.68760064411998,53.09661835749,106.1578099839,52.25120772946998,79.66827697262002,73.10466988728001,61.77667199999999,108.42334,96.57648953301003,109.73913043478001
../data/I/003666.jpg,235,305,264,354,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/006443.jpg,234,303,551,488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/002829.jpg,103,395,196,498,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/006745.jpg,39,260,205,371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/004339.jpg,531,748,581,782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000561.jpg,425,181,482,235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/001833.jpg,124,126,191,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000090.jpg,191.0,61.0,222.0,91.0,1.0,6.605475040260018,8.167471819645996,9.584541062799985,7.154589371981004,12.861513687599995,7.631239935587999,17.568438003219995,7.214170692432006,20.904991948470013,6.082125603865009,24.77777777777999,6.6183574879230065,7.677938808369987,10.312399355878,12.384863123989987,9.895330112720998,18.10466988728001,8.644122383253006,22.81159420290001,8.405797101448997,12.086956521740007,14.840579710144993,16.23248291016003,16.30909729003899,20.428341384860005,14.363929146537998,16.615136876010013,17.581320450885997,16.615136876010013,20.202898550724996,16.853462157810014,23.24154589372,10.12077294686,9.835748792271005,20.428341384860005,8.465378421899999,16.111206054689973,14.78929901123,11.014492753620004,19.785829307567994,21.798711755229988,18.5346215781
../data/I/004147.jpg,272,467,393,601,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/009657.jpg,148,39,319,146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/009177.jpg,172,265,195,287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/010107.jpg,145,245,165,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/007838.jpg,327,432,460,564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/008176.jpg,130,8,477,383,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/002996.jpg,465,372,556,493,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/010347.jpg,87.0,116.0,257.0,289.0,1.0,39.050003000000004,42.74667400000001,55.733337000000006,38.5,71.80999800000001,40.92666599999998,97.59333799999999,41.53333999999998,116.09666399999998,38.5,134.903336,43.050003000000004,46.33000200000001,58.520004,68.39452495973998,56.7037037037,102.36231884057997,56.06280193237001,125.5,58.520004,63.587761674720014,85.54428341385,82.49436392915001,88.74879227053,103.32367149758,86.82608695652002,81.85346215781001,103.16908212560003,81.53301127213999,112.46215780997997,81.85346215781001,122.71658615137002,57.49919484701999,56.06280193237001,114.21900161031002,56.383252818040006,81.53301127213999,74.64895330112998,61.985507246379996,115.98711755232998,104.60547504026002,116.307568438
../data/II/010100.jpg,209.0,105.0,547.0,443.0,1.0,58.98389694042004,111.79227053139999,93.81803542672998,85.12238325281999,134.09500805153,85.66666666667001,176.02576489532998,72.58776167472001,186.43023681641,60.7603302002,196.54931640625,54.01425170898,93.48428344727,141.71325683593997,137.36070853462007,123.22222222222001,179.30938720702994,104.98461914063,204.30756843800003,85.66666666667001,162.94202898551003,186.90338164251,197.23188405797003,183.09339774557003,215.19323671498,158.05636070852995,201.04672241211,199.05493164063,202.54583740234,213.29663085938,204.79455566406,231.66094970703,115.58937198067997,128.66505636071,191.78904991947996,92.74235104669998,203.21900161031,164.04347826087002,158.15136876006005,226.90338164251,213.03973388672006,205.05142211914
../data/I/000912.jpg,291,28,742,471,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/002903.jpg,82,470,92,484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/008570.jpg,45,155,144,272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000426.jpg,98,97,279,343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/001058.jpg,105,366,329,539,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/008957.jpg,118,164,143,180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000214.jpg,244,40,422,293,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000977.jpg,253,68,397,230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000698.jpg,615,361,686,490,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000194.jpg,198,68,411,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/001926.jpg,267,127,352,210,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/006058.jpg,51.0,164.0,603.0,717.0,1.0,118.84541062802,129.31884057971,169.36714975845,116.48792270531004,229.51207729468996,128.51690821256,314.51690821256005,131.72463768116,372.25603864734,114.08212560385999,430.79710144928004,118.89371980676003,139.69565217391002,177.4347826087,219.88888888889,188.66183574879,324.94202898551003,190.26570048308997,408.34299516908,177.4347826087,221.14492753623,285.3961352657,274.0193236715,302.70048309179003,327.32336425781,284.56942749022994,275.94202898551003,341.15458937197997,276.90338164251,358.45893719807,276.90338164251,377.68599033815997,179.7922705314,179.84057971014,366.64251207728995,179.03864734299998,276.6181640625,281.99768066406,210.41598510742,353.38830566406,346.59420289855,346.64251207729006
../data/I/001758.jpg,214,156,250,186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/006280.jpg,20.0,131.0,463.0,574.0,1.0,99.40051269531,110.09715270996003,134.78366088867,108.14569091797,178.30192565918,117.73118591308997,248.11831665039,110.41371154785,295.83889770508,95.82099914551003,342.94091796875,93.82875061035,123.94534301758,142.02270507813,181.75684380031998,145.68921095008,258.84541062802003,140.26892109501,327.50241545894,128.82608695652,179.90338164251,224.86956521739,219.11916264090002,239.78260869565003,262.20128824477,227.63123993558997,220.30112721417004,270.35587761675004,220.77616747182003,291.14975845411004,223.53784219002003,313.79549114332,151.93719482422,140.60189819336,293.21408081055,132.36999511719,213.95581054688,222.07452392577994,178.00341796875,281.59875488281,273.17385864258,282.93954467772994
../data/II/008781.jpg,336,423,444,523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/007151.jpg,137,394,232,459,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/004694.jpg,529,780,570,851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/006349.jpg,439,732,457,764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000286.jpg,449,277,577,376,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/010029.jpg,55.0,0.0,151.0,97.0,1.0,20.434782608695997,26.231884057971,30.0,20.579710144928,41.594202898551,21.014492753623,54.49275362319,21.884057971014,61.24891662598,19.98789024353,68.70391845703001,22.277614593505998,26.653784219002006,33.679549114332,39.838969404187,31.959742351047,55.17391304348,31.959742351047,65.77938808373999,30.813204508857,39.838969404187,49.874396135266,50.73107890499,52.884057971014,58.695652173910005,48.550724637681,50.44444444444001,56.753623188406,50.44444444444001,63.346215780998,50.301127214169995,70.368760064412,33.389694041868,31.673107890499,60.33333333333,29.953301127213997,51.30434782609001,48.584541062802,35.682769726248,61.769726247987,58.75684380032,60.049919484701995
../data/II/007747.jpg,58.0,82.0,431.0,455.0,1.0,86.92431561997,87.31400966183998,116.32850241546001,77.95813204509,148.40579710145,87.98228663446002,215.90177133654998,87.31400966183998,251.98872785828996,75.28502415458999,288.07568438003,82.63607085346001,106.97262479871,120.72785829307998,152.41545893720001,126.07407407406998,218.57487922705002,126.07407407406998,264.01771336554003,120.05958132044998,153.10144927535998,191.72463768116,185.79710144927998,212.84057971014,219.17391304348,191.04347826087002,187.15942028986,233.27536231884,187.84057971014,244.85507246377,188.52173913043,255.75362318841002,130.36231884057997,120.72785829307998,241.96457326892005,120.72785829307998,185.11594202899,198.53623188406004,141.86831665038997,225.32266235352,230.68844604492,229.12774658203
../data/I/006527.jpg,290,330,536,608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000624.jpg,135,109,243,271,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/008323.jpg,200,164,525,422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/005732.jpg,145,400,464,617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/001130.jpg,36,231,104,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000729.jpg,149,149,331,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/006676.jpg,268,442,288,456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000279.jpg,425,360,518,469,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/007145.jpg,248.0,49.0,279.0,81.0,1.0,8.057971014489965,7.666666666667005,10.628019323670003,7.1932367149759955,13.231884057970035,7.260869565217,17.492753623190026,7.294685990338003,19.792270531399993,7.125603864734003,21.719806763289967,7.260869565217,9.241545893720001,10.777777777777999,12.92753623187997,10.507246376811999,17.729468599029985,10.202898550725003,21.212560386470045,10.033816425121003,12.444444444440023,16.772946859903,15.645732689210035,17.855072463767996,18.608695652170013,16.12077294686,15.645732689210035,19.072463768115995,15.69082125604001,20.650563607085004,16.006441223829995,22.273752012882,11.135265700479977,10.473429951690996,19.38647342995,10.169082125604,15.420289855070052,15.645732689211002,12.444444444440023,21.101449275362,19.793880837360007,20.19967793880801
../data/I/005285.jpg,372,451,448,582,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/004346.jpg,204,698,306,773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/007910.jpg,372,134,399,181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/009438.jpg,232.0,82.0,394.0,245.0,1.0,34.04347826087002,39.43961352657,53.42512077294998,36.304347826089995,68.81642512077002,36.58937198068001,95.03864734299998,38.86956521738999,111.57004830917998,34.02415458937,125.25120772946997,40.579710144930004,45.729468599029985,51.12560386472998,66.53623188406004,54.26086956521999,96.74879227052998,53.97584541063,117.55555555555998,51.98067632850001,67.96135265700002,83.33333333332999,80.50241545893999,88.17874396135,94.75362318841002,84.47342995168998,78.79227053139999,99.29468599034001,78.22222222222001,106.70531400965999,77.93719806762999,113.26086956521999,55.705314009660015,51.98067632850001,107.57971014492995,51.69565217391002,81.07246376812003,78.48792270531001,60.83574879227001,103.28502415458999,98.62667799999997,105.24333200000001
../data/I/004829.jpg,552,740,569,761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/007081.jpg,407,118,538,339,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/000214.jpg,393,191,520,375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/II/007145.jpg,476.0,139.0,511.0,175.0,1.0,6.917874396140064,12.072463768120002,9.681159420290044,10.212560386469988,13.198638916020059,9.8182220459,17.9153137207,8.276443481450002,21.31423950195,6.47346496582,24.681823730470057,6.17951965332,9.309178743959933,14.888888888889994,13.826086956519987,13.082125603860021,19.884057971009952,11.115942028989991,24.146728515629945,10.289596557620001,14.942028985509921,19.033816425119994,17.947937011720057,19.15939331055,21.01406860352006,17.05679321289,18.768115942029965,21.053140096619984,19.458937198069975,23.391304347830015,20.681159420290044,25.835748792269982,11.16908212559997,13.826086956520015,22.22222222222001,10.318840579710013,17.220703125,17.076431274410027,16.004830917870038,24.826086956520015,25.038647343000036,21.690821256039982
../data/I/000753.jpg,52,125,248,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../data/I/001269.jpg,358,423,623,570,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
